station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EWR,2023-01-25 23:51,58.00,55.00,90.04,180.00,15.00,0.05,29.49,998.60,7.00,22.00,BKN,OVC,M,M,900.00,1400.00,M,M,-RA,M,M,M,M,M,M,57.90,KEWR 260451Z 18015G22KT 7SM -RA BKN009 OVC014 14/13 A2949 RMK AO2 SLP986 P0005 T01440128 401440011 $,M
EWR,2023-01-26 00:51,58.00,55.00,90.04,180.00,14.00,0.10,29.44,996.80,8.00,M,BKN,BKN,OVC,M,900.00,1200.00,8000.00,M,-RA,M,M,M,M,M,M,57.90,KEWR 260551Z 18014KT 8SM -RA BKN009 BKN012 OVC080 14/13 A2944 RMK AO2 SLP968 P0010 60076 T01440128 10144 20078 56054 $,M
EWR,2023-01-26 01:51,57.00,55.00,93.01,270.00,7.00,0.08,29.43,996.70,3.00,M,BKN,OVC,M,M,900.00,8000.00,M,M,RA BR,M,M,M,M,M,M,57.00,KEWR 260651Z 27007KT 3SM RA BR BKN009 OVC080 14/13 A2943 RMK AO2 SLP967 P0008 T01390128 $,M
EWR,2023-01-26 02:02,56.00,54.00,93.32,250.00,8.00,0.08,29.43,M,2.50,M,BKN,OVC,M,M,900.00,1400.00,M,M,+RA BR,M,M,M,M,M,M,55.90,KEWR 260702Z 25008KT 2 1/2SM R04R/5000VP6000FT +RA BR BKN009 OVC014 13/12 A2943 RMK AO2 P0008 T01330122 $,M
EWR,2023-01-26 02:19,55.00,53.00,93.29,240.00,11.00,0.17,29.43,M,5.00,M,SCT,OVC,M,M,900.00,1400.00,M,M,-RA BR,M,M,M,M,M,M,55.00,KEWR 260719Z 24011KT 5SM -RA BR SCT009 OVC014 13/12 A2943 RMK AO2 P0017 T01280117 $,M
EWR,2023-01-26 02:51,54.00,50.00,86.29,260.00,13.00,0.21,29.42,996.20,10.00,21.00,SCT,BKN,OVC,M,1100.00,1600.00,2300.00,M,-RA,M,M,M,M,M,M,54.00,KEWR 260751Z 26013G21KT 10SM -RA SCT011 BKN016 OVC023 12/10 A2942 RMK AO2 SLP962 P0021 T01220100 $,M
EWR,2023-01-26 03:45,51.80,46.40,81.74,250.00,9.00,T,29.43,M,10.00,M,SCT,SCT,OVC,M,1600.00,6500.00,8000.00,M,M,M,M,M,M,M,M,51.80,KEWR 260845Z 25009KT 10SM SCT016 SCT065 OVC080 11/08 A2943 RMK AO2 RAE00 P0000 $,M
EWR,2023-01-26 03:51,51.00,47.00,85.48,250.00,11.00,T,29.43,996.70,10.00,M,SCT,SCT,OVC,M,1600.00,6500.00,8000.00,M,M,M,M,M,M,M,M,51.10,KEWR 260851Z 25011KT 10SM SCT016 SCT065 OVC080 11/08 A2943 RMK AO2 RAE00 SLP967 P0000 60029 T01060083 55002 $,M
EWR,2023-01-26 04:51,49.00,44.00,83.42,240.00,11.00,0.00,29.44,997.00,10.00,M,FEW,FEW,SCT,M,3500.00,6500.00,8500.00,M,M,M,M,M,M,M,M,43.82,KEWR 260951Z 24011KT 10SM FEW035 FEW065 SCT085 09/07 A2944 RMK AO2 SLP970 T00940067 $,M
EWR,2023-01-26 05:51,47.00,41.00,79.82,250.00,14.00,0.00,29.48,998.10,10.00,M,FEW,SCT,M,M,4000.00,9000.00,M,M,M,M,M,M,M,M,M,40.37,KEWR 261051Z 25014KT 10SM FEW040 SCT090 08/05 A2948 RMK AO2 SLP981 T00830050 $,M
EWR,2023-01-26 06:44,46.00,38.00,73.18,260.00,17.00,0.00,29.50,M,10.00,M,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,38.42,KEWR 261144Z 26017KT 10SM OVC026 08/03 A2950 RMK AO2 T00780033,M
EWR,2023-01-26 06:51,46.00,37.00,70.64,250.00,16.00,0.00,29.51,999.10,10.00,25.00,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,38.67,KEWR 261151Z 25016G25KT 10SM OVC026 08/03 A2951 RMK AO2 SLP991 60029 70133 T00780028 10144 20078 53024,M
EWR,2023-01-26 07:12,45.00,36.00,70.53,250.00,16.00,0.00,29.52,M,10.00,24.00,SCT,BKN,M,M,2700.00,10000.00,M,M,M,M,M,M,M,M,M,37.36,KEWR 261212Z 25016G24KT 10SM SCT027 BKN100 07/02 A2952 RMK AO2 T00720022,M
EWR,2023-01-26 07:51,45.00,34.00,65.13,250.00,20.00,0.00,29.53,1000.00,10.00,M,FEW,BKN,BKN,M,2800.00,4000.00,10000.00,M,M,M,M,M,27.00,250.00,2023-01-26 07:47,36.41,KEWR 261251Z 25020KT 10SM FEW028 BKN040 BKN100 07/01 A2953 RMK AO2 PK WND 25027/1247 SLP000 T00720011,M
EWR,2023-01-26 08:51,45.00,33.00,62.83,240.00,16.00,0.00,29.57,1001.20,10.00,25.00,FEW,BKN,M,M,3000.00,4200.00,M,M,M,M,M,M,29.00,260.00,2023-01-26 08:28,37.36,KEWR 261351Z 24016G25KT 10SM FEW030 BKN042 07/01 A2957 RMK AO2 PK WND 26029/1328 SLP012 T00720006,M
EWR,2023-01-26 09:51,46.00,32.00,57.87,260.00,23.00,0.00,29.59,1002.00,10.00,29.00,FEW,BKN,M,M,3000.00,3600.00,M,M,M,M,M,M,29.00,260.00,2023-01-26 09:49,37.13,KEWR 261451Z 26023G29KT 10SM FEW030 BKN036 08/00 A2959 RMK AO2 PK WND 26029/1449 SLP020 T00780000 51029,M
EWR,2023-01-26 10:51,46.00,28.90,51.03,250.00,23.00,0.00,29.61,1002.50,10.00,33.00,FEW,OVC,M,M,3500.00,4500.00,M,M,M,M,M,M,33.00,250.00,2023-01-26 10:51,37.13,KEWR 261551Z 25023G33KT 10SM FEW035 OVC045 08/M02 A2961 RMK AO2 PK WND 25033/1551 SLP025 T00781017,M
EWR,2023-01-26 11:51,45.00,28.00,51.08,250.00,24.00,0.00,29.62,1003.00,10.00,33.00,OVC,M,M,M,4000.00,M,M,M,M,M,M,M,34.00,260.00,2023-01-26 11:25,35.60,KEWR 261651Z 25024G33KT 10SM OVC040 07/M02 A2962 RMK AO2 PK WND 26034/1625 SLP030 T00721022,M
EWR,2023-01-26 12:51,46.00,28.00,49.18,260.00,17.00,0.00,29.63,1003.20,10.00,28.00,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,33.00,250.00,2023-01-26 12:32,38.42,KEWR 261751Z 26017G28KT 10SM OVC042 08/M02 A2963 RMK AO2 PK WND 25033/1732 SLP032 T00781022 10078 20072 51011,M
EWR,2023-01-26 13:51,45.00,27.00,49.02,260.00,22.00,0.00,29.64,1003.60,10.00,31.00,OVC,M,M,M,4400.00,M,M,M,M,M,M,M,38.00,260.00,2023-01-26 13:00,35.99,KEWR 261851Z 26022G31KT 10SM OVC044 07/M03 A2964 RMK AO2 PK WND 26038/1800 SLP036 T00721028,M
EWR,2023-01-26 14:51,45.00,27.00,49.02,260.00,18.00,0.00,29.67,1004.60,10.00,29.00,OVC,M,M,M,4800.00,M,M,M,M,M,M,M,38.00,250.00,2023-01-26 14:04,36.86,KEWR 261951Z 26018G29KT 10SM OVC048 07/M03 A2967 RMK AO2 PK WND 25038/1904 SLP046 T00721028,M
EWR,2023-01-26 15:51,45.00,26.10,47.23,250.00,23.00,0.00,29.71,1005.90,10.00,30.00,BKN,M,M,M,4800.00,M,M,M,M,M,M,M,33.00,260.00,2023-01-26 15:25,35.79,KEWR 262051Z 25023G30KT 10SM BKN048 07/M03 A2971 RMK AO2 PK WND 26033/2025 SLP059 T00721033 53027,M
EWR,2023-01-26 16:51,45.00,24.10,43.46,270.00,20.00,0.00,29.74,1007.10,10.00,29.00,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,31.00,260.00,2023-01-26 16:12,36.41,KEWR 262151Z 27020G29KT 10SM BKN050 07/M04 A2974 RMK AO2 PK WND 26031/2112 SLP071 T00721044,M
EWR,2023-01-26 17:51,44.00,24.10,44.98,260.00,17.00,0.00,29.78,1008.30,10.00,28.00,BKN,M,M,M,6000.00,M,M,M,M,M,M,M,31.00,270.00,2023-01-26 17:01,35.93,KEWR 262251Z 26017G28KT 10SM BKN060 07/M04 A2978 RMK AO2 PK WND 27031/2201 SLP083 T00671044,M
EWR,2023-01-26 18:51,43.00,25.00,48.70,250.00,14.00,0.00,29.81,1009.40,10.00,20.00,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,28.00,270.00,2023-01-26 18:01,35.34,KEWR 262351Z 25014G20KT 10SM BKN050 06/M04 A2981 RMK AO2 PK WND 27028/2301 SLP094 T00611039 10078 20061 51036,M
EWR,2023-01-26 19:51,43.00,25.00,48.70,250.00,13.00,0.00,29.84,1010.40,10.00,23.00,BKN,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,35.66,KEWR 270051Z 25013G23KT 10SM BKN055 06/M04 A2984 RMK AO2 SLP104 T00611039,M
EWR,2023-01-26 20:51,42.00,25.00,50.42,240.00,14.00,0.00,29.86,1011.10,10.00,19.00,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,34.18,KEWR 270151Z 24014G19KT 10SM FEW050 06/M04 A2986 RMK AO2 SLP111 T00561039,M
EWR,2023-01-26 21:51,41.00,26.10,55.07,240.00,9.00,0.00,29.88,1011.80,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,34.70,KEWR 270251Z 24009KT 10SM FEW055 05/M03 A2988 RMK AO2 SLP118 T00501033 51024,M
EWR,2023-01-26 22:51,41.00,26.10,55.07,250.00,12.00,0.00,29.89,1012.20,10.00,M,BKN,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,33.46,KEWR 270351Z 25012KT 10SM BKN060 05/M03 A2989 RMK AO2 SLP122 T00501033,M
EWR,2023-01-26 23:51,40.00,26.10,57.47,230.00,10.00,0.00,29.91,1012.70,10.00,M,BKN,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,32.87,KEWR 270451Z 23010KT 10SM BKN065 04/M03 A2991 RMK AO2 SLP127 T00441033 401440044,M
EWR,2023-01-27 00:51,38.00,27.00,64.49,230.00,11.00,0.00,29.93,1013.50,10.00,M,SCT,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,29.92,KEWR 270551Z 23011KT 10SM SCT065 03/M03 A2993 RMK AO2 SLP135 T00331028 10067 20033 53016,M
EWR,2023-01-27 01:51,36.00,26.10,66.97,220.00,8.00,0.00,29.96,1014.40,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,29.04,KEWR 270651Z 22008KT 10SM FEW060 02/M03 A2996 RMK AO2 SLP144 T00221033,M
EWR,2023-01-27 02:51,35.00,25.00,66.31,240.00,5.00,0.00,29.99,1015.30,10.00,M,FEW,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,30.08,KEWR 270751Z 24005KT 10SM FEW065 02/M04 A2999 RMK AO2 SLP153 T00171039,M
EWR,2023-01-27 03:51,36.00,26.10,66.97,240.00,4.00,0.00,29.99,1015.50,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,32.09,KEWR 270851Z 24004KT 10SM FEW055 02/M03 A2999 RMK AO2 SLP155 T00221033 51021,M
EWR,2023-01-27 04:51,35.00,26.10,69.41,250.00,3.00,0.00,30.00,1015.80,10.00,M,SCT,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,32.23,KEWR 270951Z 25003KT 10SM SCT065 02/M03 A3000 RMK AO2 SLP158 T00171033,M
EWR,2023-01-27 05:51,33.00,26.10,75.18,240.00,6.00,0.00,30.03,1016.70,10.00,M,FEW,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,26.86,KEWR 271051Z 24006KT 10SM FEW065 01/M03 A3003 RMK AO2 SLP167 T00061033,M
EWR,2023-01-27 06:51,35.00,27.00,72.04,250.00,6.00,0.00,30.06,1017.70,10.00,M,FEW,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,29.26,KEWR 271151Z 25006KT 10SM FEW065 02/M03 A3006 RMK AO2 SLP177 T00171028 10033 21006 53021,M
EWR,2023-01-27 07:51,36.00,28.00,72.43,230.00,4.00,0.00,30.08,1018.70,10.00,M,FEW,FEW,M,M,3000.00,6500.00,M,M,M,M,M,M,M,M,M,32.09,KEWR 271251Z 23004KT 10SM FEW030 FEW065 02/M02 A3008 RMK AO2 SLP187 T00221022,M
EWR,2023-01-27 08:51,39.00,28.90,66.79,290.00,7.00,0.00,30.10,1019.20,10.00,M,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,33.31,KEWR 271351Z 29007KT 10SM SCT050 04/M02 A3010 RMK AO2 SLP192 T00391017,M
EWR,2023-01-27 09:51,42.00,30.00,61.94,230.00,6.00,0.00,30.12,1019.90,10.00,M,FEW,FEW,M,M,4500.00,5500.00,M,M,M,M,M,M,M,M,M,37.69,KEWR 271451Z 23006KT 10SM FEW045 FEW055 06/M01 A3012 RMK AO2 SLP199 T00561011 51022,M
EWR,2023-01-27 10:51,41.00,27.00,57.15,240.00,11.00,0.00,30.13,1020.10,10.00,M,BKN,BKN,BKN,M,3000.00,3700.00,7000.00,M,M,M,M,M,M,M,M,33.84,KEWR 271551Z 24011KT 10SM BKN030 BKN037 BKN070 05/M03 A3013 RMK AO2 SLP201 T00501028,M
EWR,2023-01-27 11:51,42.00,27.00,54.78,240.00,9.00,0.00,30.10,1019.20,10.00,M,FEW,SCT,BKN,M,3000.00,4200.00,6500.00,M,M,M,M,M,M,M,M,36.07,KEWR 271651Z 24009KT 10SM FEW030 SCT042 BKN065 06/M03 A3010 RMK AO2 SLP192 T00561028,M
EWR,2023-01-27 12:51,42.00,23.00,46.37,270.00,10.00,0.00,30.08,1018.40,10.00,M,FEW,SCT,BKN,M,3200.00,4400.00,6000.00,M,M,M,M,M,M,M,M,35.63,KEWR 271751Z 27010KT 10SM FEW032 SCT044 BKN060 06/M05 A3008 RMK AO2 SLP184 T00561050 10067 20011 58015,M
EWR,2023-01-27 13:51,43.00,19.00,37.81,250.00,8.00,0.00,30.08,1018.40,10.00,M,SCT,BKN,M,M,4500.00,6000.00,M,M,M,M,M,M,M,M,M,37.66,KEWR 271851Z 25008KT 10SM SCT045 BKN060 06/M07 A3008 RMK AO2 SLP184 T00611072,M
EWR,2023-01-27 14:51,43.00,19.00,37.81,240.00,12.00,0.00,30.09,1019.00,10.00,M,FEW,SCT,BKN,M,4500.00,6000.00,8000.00,M,M,M,M,M,M,M,M,36.00,KEWR 271951Z 24012KT 10SM FEW045 SCT060 BKN080 06/M07 A3009 RMK AO2 SLP190 T00611072,M
EWR,2023-01-27 15:51,42.00,18.00,37.49,270.00,10.00,0.00,30.11,1019.50,10.00,M,FEW,BKN,M,M,5500.00,7500.00,M,M,M,M,M,M,M,M,M,35.63,KEWR 272051Z 27010KT 10SM FEW055 BKN075 06/M08 A3011 RMK AO2 SLP195 T00561078 53011,M
EWR,2023-01-27 16:51,41.00,19.90,42.44,230.00,10.00,0.00,30.13,1020.10,10.00,M,FEW,BKN,M,M,5000.00,7000.00,M,M,M,M,M,M,M,M,M,34.25,KEWR 272151Z 23010KT 10SM FEW050 BKN070 05/M07 A3013 RMK AO2 SLP201 T00501067,M
EWR,2023-01-27 17:51,40.00,19.90,44.29,250.00,7.00,0.00,30.15,1020.70,10.00,M,FEW,SCT,M,M,5000.00,6500.00,M,M,M,M,M,M,M,M,M,34.41,KEWR 272251Z 25007KT 10SM FEW050 SCT065 04/M07 A3015 RMK AO2 SLP207 T00441067,M
EWR,2023-01-27 18:51,39.00,21.00,48.06,240.00,6.00,0.00,30.16,1021.20,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,33.96,KEWR 272351Z 24006KT 10SM FEW055 04/M06 A3016 RMK AO2 SLP212 T00391061 10072 20039 51017,M
EWR,2023-01-27 19:51,37.00,21.00,51.99,230.00,8.00,0.00,30.18,1021.80,10.00,M,FEW,FEW,M,M,5500.00,7500.00,M,M,M,M,M,M,M,M,M,30.27,KEWR 280051Z 23008KT 10SM FEW055 FEW075 03/M06 A3018 RMK AO2 SLP218 T00281061,M
EWR,2023-01-27 20:51,36.00,21.90,56.18,230.00,7.00,0.00,30.20,1022.50,10.00,M,FEW,SCT,M,M,5500.00,8000.00,M,M,M,M,M,M,M,M,M,29.65,KEWR 280151Z 23007KT 10SM FEW055 SCT080 02/M06 A3020 RMK AO2 SLP225 T00221056,M
EWR,2023-01-27 21:51,36.00,21.00,54.08,220.00,7.00,0.00,30.20,1022.50,10.00,M,FEW,FEW,M,M,8000.00,25000.00,M,M,M,M,M,M,M,M,M,29.65,KEWR 280251Z 22007KT 10SM FEW080 FEW250 02/M06 A3020 RMK AO2 SLP225 T00221061 51013,M
EWR,2023-01-27 22:51,32.00,19.90,60.55,210.00,6.00,0.00,30.19,1022.10,10.00,M,FEW,FEW,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,25.53,KEWR 280351Z 21006KT 10SM FEW090 FEW250 00/M07 A3019 RMK AO2 SLP221 T00001067,M
EWR,2023-01-27 23:51,35.00,21.00,56.05,180.00,4.00,0.00,30.17,1021.60,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,31.04,KEWR 280451Z 18004KT 10SM FEW090 02/M06 A3017 RMK AO2 SLP216 T00171061 400721006,M
EWR,2023-01-28 00:51,33.00,21.00,60.71,220.00,4.00,0.00,30.18,1021.80,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,28.70,KEWR 280551Z 22004KT 10SM SCT120 01/M06 A3018 RMK AO2 SLP218 T00061061 10039 20000 55007,M
EWR,2023-01-28 01:51,32.00,21.00,63.45,190.00,3.00,0.00,30.19,1022.10,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,28.69,KEWR 280651Z 19003KT 10SM BKN110 00/M06 A3019 RMK AO2 SLP221 T00001061,M
EWR,2023-01-28 02:51,35.00,21.90,58.22,200.00,4.00,0.00,30.18,1022.00,10.00,M,FEW,OVC,M,M,7000.00,9500.00,M,M,M,M,M,M,M,M,M,31.04,KEWR 280751Z 20004KT 10SM FEW070 OVC095 02/M06 A3018 RMK AO2 SLP220 T00171056,M
EWR,2023-01-28 03:22,37.00,23.00,56.57,190.00,6.00,T,30.18,M,10.00,M,BKN,OVC,M,M,7000.00,9500.00,M,M,-SN,M,M,M,M,M,M,31.55,KEWR 280822Z 19006KT 10SM -SN BKN070 OVC095 03/M05 A3018 RMK AO2 SNB22 P0000 T00281050,M
EWR,2023-01-28 03:38,37.00,23.00,56.57,200.00,12.00,T,30.18,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,28.37,KEWR 280838Z 20012KT 10SM OVC070 03/M05 A3018 RMK AO2 SNB22E38 P0000 T00281050,M
EWR,2023-01-28 03:51,37.00,23.00,56.57,210.00,13.00,T,30.18,1022.00,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,27.97,KEWR 280851Z 21013KT 10SM OVC070 03/M05 A3018 RMK AO2 SNB22E38 SLP220 P0000 60000 T00281050 51002,M
EWR,2023-01-28 04:51,37.00,24.10,59.24,190.00,7.00,0.00,30.18,1021.90,10.00,M,SCT,BKN,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,30.87,KEWR 280951Z 19007KT 10SM SCT065 BKN100 03/M04 A3018 RMK AO2 SLP219 T00281044,M
EWR,2023-01-28 05:51,36.00,25.00,63.98,200.00,6.00,0.00,30.19,1022.10,10.00,M,FEW,BKN,M,M,6500.00,9000.00,M,M,M,M,M,M,M,M,M,30.35,KEWR 281051Z 20006KT 10SM FEW065 BKN090 02/M04 A3019 RMK AO2 SLP221 T00221039,M
EWR,2023-01-28 06:51,35.00,24.10,63.86,210.00,5.00,0.00,30.19,1022.30,10.00,M,FEW,BKN,M,M,6000.00,9500.00,M,M,M,M,M,M,M,M,M,30.08,KEWR 281151Z 21005KT 10SM FEW060 BKN095 02/M04 A3019 RMK AO2 SLP223 60000 T00171044 10033 21006 53003,M
EWR,2023-01-28 07:51,36.00,25.00,63.98,220.00,7.00,0.00,30.21,1022.80,10.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,29.65,KEWR 281251Z 22007KT 10SM BKN080 02/M04 A3021 RMK AO2 SLP228 T00221039,M
EWR,2023-01-28 08:51,40.00,26.10,57.47,220.00,7.00,0.00,30.23,1023.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.41,KEWR 281351Z 22007KT 10SM CLR 04/M03 A3023 RMK AO2 SLP237 T00441033,M
EWR,2023-01-28 08:54,40.00,26.10,57.47,220.00,8.00,0.00,30.23,M,10.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,33.84,KEWR 281354Z 22008KT 10SM FEW070 04/M03 A3023 RMK AO2 T00441033,M
EWR,2023-01-28 09:51,44.00,26.10,48.88,230.00,11.00,0.00,30.25,1024.20,10.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,37.76,KEWR 281451Z 23011KT 10SM FEW070 07/M03 A3025 RMK AO2 SLP242 T00671033 53019,M
EWR,2023-01-28 10:51,48.00,27.00,43.77,230.00,9.00,0.00,30.25,1024.40,10.00,M,FEW,FEW,M,M,7000.00,25000.00,M,M,M,M,M,M,M,M,M,43.41,KEWR 281551Z 23009KT 10SM FEW070 FEW250 09/M03 A3025 RMK AO2 SLP244 T00891028,M
EWR,2023-01-28 11:51,53.00,26.10,34.90,260.00,18.00,0.00,30.23,1023.70,10.00,22.00,FEW,SCT,M,M,7000.00,25000.00,M,M,M,M,M,M,M,M,M,53.10,KEWR 281651Z 26018G22KT 10SM FEW070 SCT250 12/M03 A3023 RMK AO2 SLP237 T01171033,M
EWR,2023-01-28 12:51,53.00,23.00,30.67,270.00,15.00,0.00,30.22,1023.30,10.00,23.00,FEW,SCT,M,M,7000.00,25000.00,M,M,M,M,M,M,29.00,280.00,2023-01-28 12:40,53.10,KEWR 281751Z 27015G23KT 10SM FEW070 SCT250 12/M05 A3022 RMK AO2 PK WND 28029/1740 SLP233 T01171050 10122 20017 58009,M
EWR,2023-01-28 13:51,54.00,23.00,29.67,260.00,13.00,0.00,30.21,1022.90,10.00,M,FEW,BKN,M,M,7000.00,25000.00,M,M,M,M,M,M,M,M,M,54.00,KEWR 281851Z 26013KT 10SM FEW070 BKN250 12/M05 A3021 RMK AO2 SLP229 T01221050,M
EWR,2023-01-28 14:51,53.00,24.10,32.11,260.00,11.00,0.00,30.23,1023.50,10.00,M,FEW,BKN,M,M,7000.00,17000.00,M,M,M,M,M,M,M,M,M,53.10,KEWR 281951Z 26011KT 10SM FEW070 BKN170 12/M04 A3023 RMK AO2 SLP235 T01171044,M
EWR,2023-01-28 15:51,53.00,23.00,30.67,260.00,9.00,0.00,30.24,1024.00,10.00,M,FEW,BKN,M,M,7000.00,17000.00,M,M,M,M,M,M,M,M,M,53.10,KEWR 282051Z 26009KT 10SM FEW070 BKN170 12/M05 A3024 RMK AO2 SLP240 T01171050 53007,M
EWR,2023-01-28 16:51,52.00,24.10,33.44,250.00,7.00,0.00,30.26,1024.60,10.00,M,FEW,BKN,M,M,7000.00,17000.00,M,M,M,M,M,M,M,M,M,52.00,KEWR 282151Z 25007KT 10SM FEW070 BKN170 11/M04 A3026 RMK AO2 SLP246 T01111044,M
EWR,2023-01-28 17:51,50.00,26.10,39.14,230.00,8.00,0.00,30.28,1025.30,10.00,M,FEW,BKN,M,M,7000.00,17000.00,M,M,M,M,M,M,M,M,M,50.00,KEWR 282251Z 23008KT 10SM FEW070 BKN170 10/M03 A3028 RMK AO2 SLP253 T01001033,M
EWR,2023-01-28 18:51,50.00,28.00,42.33,220.00,10.00,0.00,30.30,1026.00,10.00,M,FEW,BKN,BKN,M,7000.00,16000.00,19000.00,M,M,M,M,M,M,M,M,50.00,KEWR 282351Z 22010KT 10SM FEW070 BKN160 BKN190 10/M02 A3030 RMK AO2 SLP260 T01001022 10128 20094 53020,M
EWR,2023-01-28 19:51,50.00,28.00,42.33,230.00,10.00,0.00,30.30,1026.10,10.00,M,BKN,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,50.00,KEWR 290051Z 23010KT 10SM BKN180 10/M02 A3030 RMK AO2 SLP261 T01001022,M
EWR,2023-01-28 20:51,47.00,28.90,49.32,200.00,5.00,0.00,30.31,1026.40,10.00,M,BKN,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,44.09,KEWR 290151Z 20005KT 10SM BKN180 08/M02 A3031 RMK AO2 SLP264 T00831017,M
EWR,2023-01-28 21:51,47.00,28.00,47.54,0.00,0.00,0.00,30.32,1026.70,10.00,M,BKN,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,46.90,KEWR 290251Z 00000KT 10SM BKN180 08/M02 A3032 RMK AO2 SLP267 T00831022 53006,M
EWR,2023-01-28 22:51,44.00,28.90,54.85,230.00,3.00,0.00,30.32,1026.70,10.00,M,BKN,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,42.52,KEWR 290351Z 23003KT 10SM BKN180 07/M02 A3032 RMK AO2 SLP267 T00671017,M
EWR,2023-01-28 23:51,45.00,28.00,51.08,260.00,3.00,0.00,30.32,1026.70,10.00,M,BKN,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,43.55,KEWR 290451Z 26003KT 10SM BKN180 07/M02 A3032 RMK AO2 SLP267 T00721022 401281006,M
EWR,2023-01-29 00:51,45.00,28.00,51.08,210.00,3.00,0.00,30.31,1026.20,10.00,M,BKN,M,M,M,17000.00,M,M,M,M,M,M,M,M,M,M,43.55,KEWR 290551Z 21003KT 10SM BKN170 07/M02 A3031 RMK AO2 SLP262 T00721022 10100 20061 58004,M
EWR,2023-01-29 01:51,43.00,28.90,57.21,0.00,0.00,0.00,30.31,1026.40,10.00,M,SCT,M,M,M,17000.00,M,M,M,M,M,M,M,M,M,M,43.00,KEWR 290651Z 00000KT 10SM SCT170 06/M02 A3031 RMK AO2 SLP264 T00611017,M
EWR,2023-01-29 02:51,41.00,28.90,61.79,150.00,3.00,0.00,30.31,1026.20,10.00,M,FEW,BKN,M,M,17000.00,22000.00,M,M,M,M,M,M,M,M,M,38.98,KEWR 290751Z 15003KT 10SM FEW170 BKN220 05/M02 A3031 RMK AO2 SLP262 T00501017,M
EWR,2023-01-29 03:51,39.00,28.00,64.37,180.00,3.00,0.00,30.31,1026.10,10.00,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,36.69,KEWR 290851Z 18003KT 10SM BKN220 04/M02 A3031 RMK AO2 SLP261 T00391022 58001,M
EWR,2023-01-29 04:51,41.00,28.90,61.79,0.00,0.00,0.00,30.29,1025.70,10.00,M,SCT,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,41.00,KEWR 290951Z 00000KT 10SM SCT220 05/M02 A3029 RMK AO2 SLP257 T00501017,M
EWR,2023-01-29 05:51,41.00,30.00,64.63,0.00,0.00,0.00,30.29,1025.40,10.00,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,41.00,KEWR 291051Z 00000KT 10SM BKN220 05/M01 A3029 RMK AO2 SLP254 T00501011,M
